Mark,Competitor,DOB,Nat,Pos,Venue,Date
12:56.99,Sammy KIPKETER,29 SEP 1981,KEN,1,Zürich (SUI),16 AUG 2002
12:56.99,Grant FISHER,22 APR 1997,USA,11,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023
12:57.01,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,"Olympiastadion, Berlin (GER)",12 SEP 2004
12:57.05,Mulugeta WENDIMU,07 JAN 1985,ETH,2,"Olympiastadion, Berlin (GER)",12 SEP 2004
12:57.11,Boniface KIPROP,12 OCT 1985,UGA,1,Stockholm (SWE),25 JUL 2006
12:57.14,Abraham CHEBII,23 DEC 1979,KEN,1,"Stadio Olimpico, Roma (ITA)",11 JUL 2003
12:57.18,Telahun Haile BEKELE,13 MAY 1999,ETH,6,"Stadio Olimpico, Roma (ITA)",09 JUN 2022
12:57.23,Worku BIKILA,06 MAY 1968,ETH,3,"Stadio Olimpico, Roma (ITA)",08 JUN 1995
12:57.23,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"Crystal Palace, London (GBR)",08 AUG 2003
12:57.24,Benjamin LIMO,23 AUG 1974,KEN,2,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
12:57.25,Alemayehu BEZABEH,22 SEP 1986,ESP,7,"Bislett Stadion, Oslo (NOR)",04 JUN 2010
12:57.32,Luke KIPKOSGEI,27 NOV 1975,KEN,2,"Olympiastadion, Berlin (GER)",01 SEP 1998
12:57.34,Kenenisa BEKELE,13 JUN 1982,ETH,2,"Stadio Olimpico, Roma (ITA)",11 JUL 2003
12:57.41,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"Letzigrund, Zürich (SUI)",29 AUG 2019
12:57.43,Josphat Kipkoech BETT,12 JUN 1990,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009
12:57.50,Benjamin LIMO,23 AUG 1974,KEN,1,Oslo (NOR),28 JUN 2002
12:57.52,Richard LIMO,18 NOV 1980,KEN,3,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
12:57.55,Paul CHELIMO,27 OCT 1990,USA,6,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018
12:57.56,Abraham CHERKOS,23 SEP 1989,ETH,4,"Olympiastadion, Berlin (GER)",01 JUN 2008
12:57.56,Telahun Haile BEKELE,13 MAY 1999,ETH,1,"FBK Stadium, Hengelo (NED)",09 JUN 2019
12:57.60,Boniface KIPROP,12 OCT 1985,UGA,5,Paris (FRA),08 JUL 2006
12:57.62,Mark Kosgei KIPTOO,21 JUN 1976,KEN,2,"Stadio Olimpico, Roma (ITA)",10 JUL 2009
12:57.63,Isiah Kiplangat KOECH,19 DEC 1993,KEN,2,"Hayward Field, Eugene, OR (USA)",02 JUN 2012
12:57.69,Eliud KIPCHOGE,05 NOV 1984,KEN,3,Zürich (SUI),18 AUG 2006
12:57.71,Birhanu BALEW,27 FEB 1996,BRN,7,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021
12:57.73,Salah HISSOU,16 JAN 1972,MAR,1,St-Denis (FRA),04 JUN 1998
12:57.74,Abraham CHEBII,23 DEC 1979,KEN,5,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
12:57.74,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Olympiastadion, Berlin (GER)",03 SEP 2006
12:57.77,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,4,"Letzigrund, Zürich (SUI)",19 AUG 2010
12:57.79,David CHELULE,07 JUL 1977,KEN,5,"Stadio Olimpico, Roma (ITA)",07 JUL 1999
12:57.82,Kenenisa BEKELE,13 JUN 1982,ETH,1,"National Stadium, Beijing (CHN)",23 AUG 2008
12:57.83,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,8,"Bislett Stadion, Oslo (NOR)",04 JUN 2010
12:57.86,Richard LIMO,18 NOV 1980,KEN,2,Zürich (SUI),16 AUG 2002
12:57.86,Sileshi SIHINE,29 JAN 1983,ETH,5,"Stadio Olimpico, Roma (ITA)",26 MAY 2011
12:57.89,Abderrahim GOUMRI,21 MAY 1976,MAR,2,Stockholm (SWE),25 JUL 2006
12:57.90,Luke KIPKOSGEI,27 NOV 1975,KEN,2,Zürich (SUI),12 AUG 1998
12:57.90,Sammy KIPKETER,29 SEP 1981,KEN,2,Oslo (NOR),28 JUN 2002
12:57.90,Nicholas KIPKORIR,29 SEP 1998,KEN,2,"FBK Stadium, Hengelo (NED)",09 JUN 2019
12:57.94,Mo FARAH,23 MAR 1983,GBR,5,"Letzigrund, Zürich (SUI)",19 AUG 2010
12:57.95,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Zürich (SUI),11 AUG 2000
12:57.99,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2022
12:58.03,Joseph EBUYA,20 JUN 1987,KEN,6,Paris (FRA),08 JUL 2006
12:58.08,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,6,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
12:58.10,Sammy KIPKETER,29 SEP 1981,KEN,2,Oslo (NOR),30 JUN 1999
12:58.10,William KINCAID,21 SEP 1992,USA,1,"Michael Johnson Track, Nike Campus, Beaverton, OR (USA)",10 SEP 2019
12:58.13,Salah HISSOU,16 JAN 1972,MAR,1,"La Cartuja, Sevilla (ESP)",28 AUG 1999
12:58.15,Richard LIMO,18 NOV 1980,KEN,6,"Stadio Olimpico, Roma (ITA)",07 JUL 1999
12:58.15,Hagos GEBRHIWET,11 MAY 1994,ETH,2,"Letzigrund, Zürich (SUI)",29 AUG 2019
12:58.15,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"National Stadium, Tokyo (JPN)",06 AUG 2021
12:58.16,Joseph EBUYA,20 JUN 1987,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009
12:58.16,Mohammed AHMED,05 JAN 1991,CAN,6,"Stadio Olimpico, Roma (ITA)",06 JUN 2019
12:58.17,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,4,"Letzigrund, Zürich (SUI)",28 AUG 2009
12:58.17,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,6,"Olympiastadion, Stockholm (SWE)",06 AUG 2010
12:58.19,Craig MOTTRAM,18 JUN 1980,AUS,2,Melbourne (AUS),20 MAR 2006
12:58.21,Bob KENNEDY,18 AUG 1970,USA,5,Zürich (SUI),14 AUG 1996
12:58.21,Paul TERGAT,17 JUN 1969,KEN,2,Zürich (SUI),11 AUG 2000
12:58.22,Kenenisa BEKELE,13 JUN 1982,ETH,2,Oslo (NOR),02 JUN 2006
12:58.24,Leonard Patrick KOMON,10 JAN 1988,KEN,3,"Stadio Olimpico, Roma (ITA)",10 JUL 2009
12:58.28,Milkesa MENGESHA,16 APR 2000,ETH,3,"FBK Stadium, Hengelo (NED)",08 JUN 2021
12:58.29,Benjamin LIMO,23 AUG 1974,KEN,8,"Stadio Olimpico, Roma (ITA)",14 JUL 2006
12:58.31,Assefa MEZGEBU,19 JUN 1978,ETH,3,Zürich (SUI),12 AUG 1998
12:58.32,Imane MERGA,15 OCT 1988,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011
12:58.39,Saïd AOUITA,02 NOV 1959,MAR,1,Roma (ITA),22 JUL 1987
12:58.39,Yomif KEJELCHA,01 AUG 1997,ETH,1,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
12:58.41,Sileshi SIHINE,29 JAN 1983,ETH,1,Huelva (ESP),13 JUN 2008
12:58.43,Boniface KIPROP,12 OCT 1985,UGA,6,"Stadio Olimpico, Roma (ITA)",08 JUL 2005
12:58.44,Samuel TEFERA,23 OCT 1999,ETH,12,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023
12:58.45,Mohammed MOURHIT,10 OCT 1970,BEL,7,"Stadio Olimpico, Roma (ITA)",07 JUL 1999
12:58.49,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007
12:58.51,Bekana DABA,29 JUL 1988,ETH,9,"Bislett Stadion, Oslo (NOR)",04 JUN 2010
12:58.56,Matt TEGENKAMP,19 JAN 1982,USA,7,"Boudewijnstadion, Bruxelles (BEL)",04 SEP 2009
12:58.57,Hailu MEKONNEN,04 APR 1980,ETH,1,"Stadio Olimpico, Roma (ITA)",29 JUN 2001
12:58.58,Moukhled AL OUTAIBI,20 JUN 1976,KSA,1,Heusden-Zolder (BEL),23 JUL 2005
12:58.58,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,3,Oslo (NOR),02 JUN 2006
12:58.60,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,3,Paris (FRA),01 JUL 2005
12:58.60,Thierry NDIKUMWENAYO,26 MAR 1997,ESP,6,"Bislett Stadion, Oslo (NOR)",15 JUN 2023
12:58.61,John Kemboi KIBOWEN,21 APR 1969,KEN,3,Oslo (NOR),28 JUN 2002
12:58.61,Mohammed AHMED,05 JAN 1991,CAN,2,"National Stadium, Tokyo (JPN)",06 AUG 2021
12:58.63,Sammy KIPKETER,29 SEP 1981,KEN,3,Zürich (SUI),11 AUG 2000
12:58.63,Muktar EDRIS,14 JAN 1994,ETH,7,"Stadio Olimpico, Roma (ITA)",09 JUN 2022
12:58.64,Daniel KOMEN,17 MAY 1976,KEN,1,Stockholm (SWE),05 AUG 1998
12:58.66,Benjamin LIMO,23 AUG 1974,KEN,7,"Stadio Olimpico, Roma (ITA)",08 JUL 2005
12:58.69,Paul Kipngetich TANUI,22 DEC 1990,KEN,2,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
12:58.69,Hagos GEBRHIWET,11 MAY 1994,ETH,3,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
12:58.70,Richard LIMO,18 NOV 1980,KEN,4,"Stadio Olimpico, Roma (ITA)",30 JUN 2000
12:58.70,Lucas Kimeli ROTICH,16 APR 1990,KEN,4,"Stadio Olimpico, Roma (ITA)",10 JUL 2009
12:58.70,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011
12:58.72,Benjamin LIMO,23 AUG 1974,KEN,2,"La Cartuja, Sevilla (ESP)",28 AUG 1999
12:58.72,Mark Kipkinyor BETT,22 DEC 1976,KEN,2,"Letzigrund, Zürich (SUI)",17 AUG 2001
12:58.74,Paul TERGAT,17 JUN 1969,KEN,4,Zürich (SUI),12 AUG 1998
12:58.75,Bob KENNEDY,18 AUG 1970,USA,2,Stockholm (SWE),08 JUL 1996
12:58.75,Yenew ALAMIREW,27 MAY 1990,ETH,1,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013
12:58.76,Abderrahim GOUMRI,21 MAY 1976,MAR,7,Paris (FRA),08 JUL 2006
12:58.78,Lopez LOMONG,01 JAN 1985,USA,2,"Jesuit High School Track, Portland, OR (USA)",10 JUL 2020
12:58.80,Mohammed MOURHIT,10 OCT 1970,BEL,3,"La Cartuja, Sevilla (ESP)",28 AUG 1999
12:58.83,Ismail SGHYR,16 MAR 1972,MAR,7,"Bislett Stadion, Oslo (NOR)",28 JUL 2000
12:58.85,Isiah Kiplangat KOECH,19 DEC 1993,KEN,3,"Stadio Olimpico, Roma (ITA)",06 JUN 2013
12:58.85,Muktar EDRIS,14 JAN 1994,ETH,1,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019
12:58.90,Galen RUPP,08 MAY 1986,USA,3,"Hayward Field, Eugene, OR (USA)",02 JUN 2012
12:58.91,Edwin Cheruiyot SOI,03 MAR 1986,KEN,6,"Letzigrund, Zürich (SUI)",19 AUG 2010
12:58.92,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,"Bislett Stadion, Oslo (NOR)",07 JUN 2012
12:58.93,Tariku BEKELE,28 FEB 1987,ETH,1,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
12:58.94,Paul BITOK,26 JUN 1970,KEN,4,Oslo (NOR),28 JUN 2002
12:58.94,Kenenisa BEKELE,13 JUN 1982,ETH,1,"FBK Stadium, Hengelo (NED)",24 MAY 2008
12:58.95,Tom NYARIKI,27 SEP 1971,KEN,3,"Olympiastadion, Berlin (GER)",26 AUG 1997
12:58.98,Abraham CHEBII,23 DEC 1979,KEN,3,Zürich (SUI),16 AUG 2002
12:58.98,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,"Letzigrund, Zürich (SUI)",30 AUG 2012
12:58.99,Ismail SGHYR,16 MAR 1972,MAR,6,Zürich (SUI),14 AUG 1996
12:58.99,Hagos GEBRHIWET,11 MAY 1994,ETH,2,"Bislett Stadion, Oslo (NOR)",07 JUN 2012
12:58.99,Bernard LAGAT,12 DEC 1974,USA,2,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013
12:58.99,Addisu YIHUNE,17 MAR 2003,ETH,4,"FBK Stadium, Hengelo (NED)",08 JUN 2021
12:59.01,Eliud KIPCHOGE,05 NOV 1984,KEN,6,"Stade Louis II, Monaco (MON)",22 JUL 2011
12:59.03,Tariku BEKELE,28 FEB 1987,ETH,4,Paris (FRA),01 JUL 2005
12:59.03,Thierry NDIKUMWENAYO,26 MAR 1997,ESP,13,"Stadio Luigi Ridolfi, Firenze (ITA)",02 JUN 2023
12:59.04,Abderrahim GOUMRI,21 MAY 1976,MAR,3,"Crystal Palace, London (GBR)",30 JUL 2004
12:59.04,Imane MERGA,15 OCT 1988,ETH,4,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
12:59.05,Nicholas KIPKORIR,29 SEP 1998,KEN,3,"Letzigrund, Zürich (SUI)",29 AUG 2019
12:59.05,Paul CHELIMO,27 OCT 1990,USA,3,"National Stadium, Tokyo (JPN)",06 AUG 2021
12:59.08,Jonas CHERUIYOT,11 JAN 1984,KEN,3,Stockholm (SWE),25 JUL 2006
12:59.09,Brahim LAHLAFI,15 APR 1968,MAR,4,"La Cartuja, Sevilla (ESP)",28 AUG 1999
12:59.09,Telahun Haile BEKELE,13 MAY 1999,ETH,4,"Letzigrund, Zürich (SUI)",29 AUG 2019
12:59.13,Sammy KIPKETER,29 SEP 1981,KEN,2,"Crystal Palace, London (GBR)",08 AUG 2003
12:59.13,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011
12:59.15,Salah HISSOU,16 JAN 1972,MAR,5,Paris (FRA),04 JUL 2003
12:59.15,Leonard Patrick KOMON,10 JAN 1988,KEN,10,"Bislett Stadion, Oslo (NOR)",04 JUN 2010
12:59.15,Edwin Cheruiyot SOI,03 MAR 1986,KEN,1,"FBK Stadium, Hengelo (NED)",29 MAY 2011
12:59.17,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,3,"Olympiastadion, Stockholm (SWE)",21 AUG 2014
12:59.17,Nicholas KIPKORIR,29 SEP 1998,KEN,4,"National Stadium, Tokyo (JPN)",06 AUG 2021
12:59.19,Tom NYARIKI,27 SEP 1971,KEN,4,Roma (ITA),05 JUN 1996
12:59.19,Boniface KIPROP,12 OCT 1985,UGA,5,Paris (FRA),01 JUL 2005
12:59.21,Moses Ndiema MASAI,01 JUN 1986,KEN,11,Paris (FRA),06 JUL 2012
12:59.22,Bernard LAGAT,12 DEC 1974,USA,1,"Crystal Palace, London (GBR)",28 JUL 2006
12:59.22,Bekana DABA,29 JUL 1988,ETH,5,"Stadio Olimpico, Roma (ITA)",10 JUL 2009
12:59.24,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,2,"Letzigrund, Zürich (SUI)",30 AUG 2012
12:59.25,Tariku BEKELE,28 FEB 1987,ETH,7,"Stade Louis II, Monaco (MON)",22 JUL 2011
12:59.25,Abdelaati IGUIDER,25 MAR 1987,MAR,3,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015
12:59.27,Zersenay TADESE,01 JAN 1982,ERI,9,"Stadio Olimpico, Roma (ITA)",14 JUL 2006
12:59.27,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,5,"Letzigrund, Zürich (SUI)",28 AUG 2009
12:59.28,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,2,"FBK Stadium, Hengelo (NED)",29 MAY 2011
12:59.28,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,1,Rabat (MAR),27 MAY 2012
12:59.29,Bernard LAGAT,12 DEC 1974,USA,1,"Olympiastadion, Berlin (GER)",04 SEP 2005
12:59.29,Mo FARAH,23 MAR 1983,GBR,1,"Olympic Stadium, London (GBR)",23 JUL 2016
12:59.30,Dejen GEBREMESKEL,24 NOV 1989,ETH,2,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
12:59.32,Zersenay TADESE,01 JAN 1982,ERI,1,Barcelona (ESP),22 JUL 2011
12:59.33,Hagos GEBRHIWET,11 MAY 1994,ETH,3,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013
12:59.34,Sammy KIPKETER,29 SEP 1981,KEN,1,Athina (GRE),11 JUN 2001
12:59.37,Richard LIMO,18 NOV 1980,KEN,5,"Stadio Olimpico, Roma (ITA)",02 JUL 2004
12:59.39,Million WOLDE,17 MAR 1979,ETH,5,Zürich (SUI),12 AUG 1998
12:59.39,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,8,"Stadio Olimpico, Roma (ITA)",09 JUN 2022
12:59.43,Albert ROP,17 JUL 1992,BRN,1f1,Heusden-Zolder (BEL),13 JUL 2013
12:59.43,Muktar EDRIS,14 JAN 1994,ETH,1,"Hayward Field, Eugene, OR (USA)",28 MAY 2016
12:59.44,Richard YATOR,04 JUN 1998,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018
12:59.45,Edwin Cheruiyot SOI,03 MAR 1986,KEN,4,Oslo (NOR),02 JUN 2006
12:59.47,Assefa MEZGEBU,19 JUN 1978,ETH,3,"Olympiastadion, Berlin (GER)",01 SEP 1998
12:59.47,Imane MERGA,15 OCT 1988,ETH,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011
12:59.48,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,2,"Letzigrund, Zürich (SUI)",29 AUG 2008
12:59.50,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011
12:59.53,Benjamin LIMO,23 AUG 1974,KEN,2,"Stadio Olimpico, Roma (ITA)",29 JUN 2001
12:59.53,Abraham CHERKOS,23 SEP 1989,ETH,5,Oslo (NOR),02 JUN 2006
12:59.54,Benjamin LIMO,23 AUG 1974,KEN,1,"Olympiastadion, Berlin (GER)",07 SEP 1999
12:59.56,Ali ABDOSH,25 AUG 1987,ETH,1,"FBK Stadium, Hengelo (NED)",01 JUN 2009
12:59.58,Getaneh MOLLA,10 JAN 1994,ETH,8,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018
12:59.60,Benjamin LIMO,23 AUG 1974,KEN,2,Athina (GRE),11 JUN 2001
12:59.63,Abraham CHEBII,23 DEC 1979,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007
12:59.66,Selemon BAREGA,20 JAN 2000,ETH,5,"Letzigrund, Zürich (SUI)",29 AUG 2019
12:59.67,Hicham BELLANI,15 SEP 1979,MAR,2,Heusden-Zolder (BEL),23 JUL 2005
12:59.70,Augustine Kiprono CHOGE,21 JAN 1987,KEN,10,"Stadio Olimpico, Roma (ITA)",14 JUL 2006
12:59.70,Selemon BAREGA,20 JAN 2000,ETH,2,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019
12:59.71,Eliud KIPCHOGE,05 NOV 1984,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2011
12:59.72,Chesari Kirui JACOB,06 APR 1984,KEN,1f1,Heusden-Zolder (BEL),10 JUL 2010
12:59.72,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,4,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015
12:59.74,John Kemboi KIBOWEN,21 APR 1969,KEN,3,"Crystal Palace, London (GBR)",08 AUG 2003
12:59.75,Richard LIMO,18 NOV 1980,KEN,2,"Olympiastadion, Berlin (GER)",07 SEP 1999
12:59.75,Imane MERGA,15 OCT 1988,ETH,6,"Stadio Olimpico, Roma (ITA)",10 JUL 2009
12:59.77,Imane MERGA,15 OCT 1988,ETH,3,"Bislett Stadion, Oslo (NOR)",07 JUN 2012
12:59.78,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,5,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
12:59.79,Mushir Salim JAWHER,13 JUN 1978,BRN,6,Paris (FRA),01 JUL 2005
12:59.81,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,4,"Stade Louis II, Monaco (MON)",19 JUL 2013
12:59.82,Edwin Cheruiyot SOI,03 MAR 1986,KEN,1,Paris (FRA),05 JUL 2014
12:59.83,Joshua CHEPTEGEI,12 SEP 1996,UGA,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017
12:59.89,Dejen GEBREMESKEL,24 NOV 1989,ETH,1,"Somerville, MA (USA)",17 JUN 2016
12:59.90,Sammy KIPKETER,29 SEP 1981,KEN,3,"Olympiastadion, Berlin (GER)",07 SEP 1999
12:59.90,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,8,"Bislett Stadion, Oslo (NOR)",28 JUL 2000
12:59.91,Mark Kosgei KIPTOO,21 JUN 1976,KEN,6,"Stadio Olimpico, Roma (ITA)",26 MAY 2011
12:59.92,Bernard LAGAT,12 DEC 1974,USA,3,"Letzigrund, Zürich (SUI)",30 AUG 2012
12:59.94,Sammy KIPKETER,29 SEP 1981,KEN,3,"Stadio Olimpico, Roma (ITA)",29 JUN 2001
12:59.95,Khalid BOULAMI,07 AUG 1969,MAR,1,Hechtel (BEL),19 JUL 1997
12:59.96,Muktar EDRIS,14 JAN 1994,ETH,1,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016
12:59.97,John Kemboi KIBOWEN,21 APR 1969,KEN,3,Athina (GRE),11 JUN 2001
12:59.98,Geoffrey KAMWOROR,22 NOV 1992,KEN,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2016
13:00.02,Lucas Kimeli ROTICH,16 APR 1990,KEN,7,"Stadio Olimpico, Roma (ITA)",26 MAY 2011
13:00.04,Tom NYARIKI,27 SEP 1971,KEN,6,Zürich (SUI),12 AUG 1998
13:00.04,Kenenisa BEKELE,13 JUN 1982,ETH,2,"Crystal Palace, London (GBR)",28 JUL 2006
13:00.04,Titus Kipjumba MBISHEI,28 OCT 1990,KEN,7,"Olympiastadion, Stockholm (SWE)",06 AUG 2010
13:00.06,Salah HISSOU,16 JAN 1972,MAR,9,"Bislett Stadion, Oslo (NOR)",28 JUL 2000
13:00.10,Paul BITOK,26 JUN 1970,KEN,1,Oslo (NOR),13 JUL 2001
13:00.12,Imane MERGA,15 OCT 1988,ETH,1,"Stadio Olimpico, Roma (ITA)",10 JUN 2010
13:00.12,Sammy Alex MUTAHI,01 JUN 1989,KEN,2,"Stadio Olimpico, Roma (ITA)",10 JUN 2010
13:00.13,Paul KOECH,25 JUN 1969,KEN,2,Stockholm (SWE),07 JUL 1997
13:00.13,Lopez LOMONG,01 JAN 1985,USA,2,"Michael Johnson Track, Nike Campus, Beaverton, OR (USA)",10 SEP 2019
13:00.15,Moses Ndiema MASAI,01 JUN 1986,KEN,3,"Letzigrund, Zürich (SUI)",29 AUG 2008
13:00.15,Moses Ndiema KIPSIRO,02 SEP 1986,UGA,3,"Stadio Olimpico, Roma (ITA)",10 JUN 2010
13:00.15,Abera KUMA,31 AUG 1990,ETH,8,"Stadio Olimpico, Roma (ITA)",26 MAY 2011
13:00.17,Richard ETIR,12 DEC 2003,KEN,1f2,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023
13:00.18,Imane MERGA,15 OCT 1988,ETH,3,"Hayward Field, Eugene, OR (USA)",03 JUL 2010
13:00.19,Tariku BEKELE,28 FEB 1987,ETH,6,Oslo (NOR),02 JUN 2006
13:00.20,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,1,"International Stadium, Gateshead (GBR)",10 JUL 2010
13:00.20,Hagos GEBRHIWET,11 MAY 1994,ETH,2,"Somerville, MA (USA)",17 JUN 2016
13:00.20,Selemon BAREGA,20 JAN 2000,ETH,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023
13:00.21,Yenew ALAMIREW,27 MAY 1990,ETH,2,Paris (FRA),05 JUL 2014
13:00.22,Paul KOECH,25 JUN 1969,KEN,7,Zürich (SUI),14 AUG 1996
13:00.22,Joseph EBUYA,20 JUN 1987,KEN,6,"Letzigrund, Zürich (SUI)",28 AUG 2009
13:00.24,Eliud KIPCHOGE,05 NOV 1984,KEN,2,"International Stadium, Gateshead (GBR)",10 JUL 2010
13:00.25,Markos GENETI,07 JUN 1984,ETH,7,Paris (FRA),01 JUL 2005
13:00.30,Muktar EDRIS,14 JAN 1994,ETH,6,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
13:00.31,Saif Saaeed SHAHEEN,15 OCT 1982,QAT,11,"Bislett Stadion, Oslo (NOR)",04 JUN 2010
13:00.31,Ali KAYA,20 APR 1994,TUR,7,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
13:00.32,Richard LIMO,18 NOV 1980,KEN,4,"Stadio Olimpico, Roma (ITA)",29 JUN 2001
13:00.32,Haile GEBRSELASSIE,18 APR 1973,ETH,3,"Stadio Olimpico, Roma (ITA)",11 JUL 2003
13:00.36,Abiyote ABATE,20 NOV 1980,ETH,5,"Stadio Olimpico, Roma (ITA)",29 JUN 2001
13:00.38,Mark Kipkinyor BETT,22 DEC 1976,KEN,5,Oslo (NOR),28 JUN 2002
13:00.38,Benard KIBET,25 NOV 1999,KEN,2f2,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023
13:00.39,Matthew CENTROWITZ,18 OCT 1989,USA,3,"Michael Johnson Track, Nike Campus, Beaverton, OR (USA)",10 SEP 2019
13:00.40,Saïd AOUITA,02 NOV 1959,MAR,1,Oslo (NOR),27 JUL 1985
13:00.40,Mushir Salim JAWHER,13 JUN 1978,BRN,3,"Olympiastadion, Berlin (GER)",12 SEP 2004
13:00.41,David MOORCROFT,10 APR 1953,GBR,1,Oslo (NOR),07 JUL 1982
13:00.41,Tariku BEKELE,28 FEB 1987,ETH,4,"Bislett Stadion, Oslo (NOR)",07 JUN 2012
13:00.42,Oscar CHELIMO,12 DEC 2001,UGA,7,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022
13:00.46,Yenew ALAMIREW,27 MAY 1990,ETH,8,"Stade Louis II, Monaco (MON)",22 JUL 2011
13:00.48,Imane MERGA,15 OCT 1988,ETH,3,"International Stadium, Gateshead (GBR)",10 JUL 2010
13:00.49,Dejen GEBREMESKEL,24 NOV 1989,ETH,8,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
13:00.50,Mohammed MOURHIT,10 OCT 1970,BEL,4,Zürich (SUI),11 AUG 2000
13:00.53,Paul Kipngetich TANUI,22 DEC 1990,KEN,3,Paris (FRA),05 JUL 2014
13:00.54,Khalid SKAH,29 JAN 1967,MAR,1,Villeneuve d'Ascq (FRA),08 JUL 1994
13:00.54,Kenenisa BEKELE,13 JUN 1982,ETH,5,"Bislett Stadion, Oslo (NOR)",07 JUN 2012
13:00.56,Brahim LAHLAFI,15 APR 1968,MAR,4,"Olympiastadion, Berlin (GER)",01 SEP 1998
13:00.56,Yomif KEJELCHA,01 AUG 1997,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2019
